,XETHZEUR_price,volume
2017-05-25 10:53:35.614300000,175.97997,0.00100000
2017-05-25 10:53:35.620800000,175.97997,0.00012200
2017-05-25 10:53:43.547800000,175.98000,12.24578400
2017-05-25 10:53:45.045300000,175.98000,1.38667954
2017-05-25 10:53:45.153200000,175.98609,0.68999146
2017-05-25 10:53:45.169200000,175.98609,1.38655400
2017-05-25 10:53:45.180600000,175.99099,0.46910356
2017-05-25 10:53:56.996200000,175.99100,2.52361000
2017-05-25 10:54:03.340900000,175.99099,0.55394666
2017-05-25 10:54:03.356400000,175.99100,0.04605334
2017-05-25 10:54:14.913600000,175.99100,17.43033666
2017-05-25 10:54:15.030800000,175.99999,0.51823878
2017-05-25 10:54:15.048000000,176.00000,12.73687000
2017-05-25 10:54:15.053600000,176.00000,1.00000000
2017-05-25 10:54:15.057200000,176.00000,8.13203000
2017-05-25 10:54:15.061500000,176.00000,0.15505556
2017-05-25 10:54:15.506100000,176.00000,1.39560400
2017-05-25 10:54:15.726700000,176.00000,11.93034500
2017-05-25 10:54:15.823800000,176.00000,1.61899544
2017-05-25 10:54:15.828200000,176.00000,2.00000000
2017-05-25 10:54:15.832500000,176.00000,5.00000000
2017-05-25 10:54:15.837000000,176.00000,5.00000000
2017-05-25 10:54:15.841800000,176.00000,0.10000000
2017-05-25 10:54:15.847700000,176.00000,18.00000000
2017-05-25 10:54:15.851600000,176.00000,0.07355047
2017-05-25 10:54:15.854300000,176.00000,2.77073905
2017-05-25 10:54:15.857200000,176.00000,2.00000000
2017-05-25 10:54:15.860100000,176.00000,2.00000000
2017-05-25 10:54:15.864100000,176.00000,5.00000000
2017-05-25 10:54:15.880300000,176.05198,0.49790000
2017-05-25 10:54:15.884700000,176.05198,0.16436000
2017-05-25 10:54:15.900500000,176.09549,0.16289411
2017-05-25 10:54:15.916000000,176.17052,1.03647757
2017-05-25 10:54:15.932400000,176.17083,0.56763000
2017-05-25 10:54:15.975000000,176.19993,23.45069136
2017-05-25 10:54:28.253600000,175.99999,0.51823878
2017-05-25 10:54:30.417100000,176.17073,0.71545723
2017-05-25 10:55:34.816500000,176.00009,0.24789144
2017-05-25 10:55:34.822600000,176.00009,0.00100000
2017-05-25 10:55:34.839700000,176.00007,2.95555300
2017-05-25 10:55:36.013000000,176.00007,14.29108474
2017-05-25 10:56:00.368800000,176.19991,0.24409642
2017-05-25 10:56:00.388100000,176.19993,20.03475258
2017-05-25 10:56:01.047200000,176.00008,2.00000000
2017-05-25 10:56:01.051200000,176.00008,5.17970000
2017-05-25 10:56:01.186100000,176.00007,6.04464226
2017-05-25 10:56:01.201500000,176.00003,0.41655492
2017-05-25 10:56:01.205400000,176.00003,0.16810000
2017-05-25 10:56:01.220700000,176.00002,0.20020020
2017-05-25 10:56:01.236100000,176.00000,14.58176122
2017-05-25 10:56:01.241000000,176.00000,12.00000000
2017-05-25 10:56:02.748600000,176.00000,53.59074000
2017-05-25 10:56:06.372700000,176.00000,0.41655492
2017-05-25 10:56:06.626400000,176.00000,0.16810000
2017-05-25 10:56:13.779000000,176.00000,8.59800000
2017-05-25 10:56:25.495400000,176.00000,1.13636363
2017-05-25 10:56:27.166400000,176.00000,0.57192400
2017-05-25 10:56:27.535200000,175.99999,0.14880000
2017-05-25 10:56:28.703000000,176.00000,11.23115900
2017-05-25 10:56:30.596700000,176.00000,0.50000000
2017-05-25 10:56:40.951200000,176.00000,112.00000000
2017-05-25 10:56:41.833100000,176.00000,0.15644900
2017-05-25 10:56:44.922200000,176.00000,0.34650000
2017-05-25 10:56:52.961600000,176.00000,1.59064300
2017-05-25 10:56:55.936400000,175.99999,0.13040711
2017-05-25 10:56:59.313700000,175.99999,0.48938451
2017-05-25 10:56:59.333600000,176.00000,9.77071586
2017-05-25 10:56:59.974300000,176.00000,2.00000000
2017-05-25 10:57:06.067400000,176.00000,0.12140000
2017-05-25 10:57:14.310800000,175.99999,0.19972200
2017-05-25 10:57:14.591000000,175.99999,0.41014311
2017-05-25 10:57:14.609400000,176.00000,0.24505289
2017-05-25 10:57:14.887500000,176.00000,10.00000000
2017-05-25 10:57:17.547600000,175.99996,4.48137600
2017-05-25 10:57:17.573000000,176.00000,21.48078309
2017-05-25 10:57:21.082600000,175.98003,1.00000000
2017-05-25 10:57:23.752000000,176.00000,1.01290000
2017-05-25 10:57:26.433800000,175.98003,1.00000000
2017-05-25 10:57:32.257299999,176.00000,2.34210000
2017-05-25 10:57:43.634400000,175.99999,0.05951220
2017-05-25 10:57:43.651200000,176.00000,26.91137180
2017-05-25 10:57:43.964300000,175.98004,1.00000000
2017-05-25 10:57:46.297000000,176.00000,16.47994500
2017-05-25 10:57:53.616700000,175.99999,0.52619089
2017-05-25 10:57:53.635500000,176.00000,2.13687611
2017-05-25 10:57:53.750000000,176.00000,11.29547700
2017-05-25 10:57:53.931100000,175.98004,1.00000000
2017-05-25 10:57:54.017500000,176.00000,8.30361000
2017-05-25 10:57:54.036200000,176.00000,30.74819400
2017-05-25 10:57:54.452400000,176.00000,6.55425600
2017-05-25 10:57:54.509499999,176.00000,41.21183200
2017-05-25 10:57:55.535800000,175.98004,1.24000000
2017-05-25 10:57:56.772300000,175.98004,1.70000000
2017-05-25 10:57:56.804400000,176.00000,135.05925500
2017-05-25 10:57:58.221100000,176.00000,10.68341536
2017-05-25 10:57:58.790900000,176.00000,5.00000000
2017-05-25 10:57:58.798500000,176.00000,5.85017900
2017-05-25 10:57:59.346400000,176.00000,2.85710000
2017-05-25 10:58:02.919500000,175.99999,0.05535481
2017-05-25 10:58:09.679900000,175.98005,1.96000000
2017-05-25 10:58:11.478800000,175.98005,0.96000000
2017-05-25 10:58:13.160000000,176.00000,18.10230700
2017-05-25 10:58:15.652000000,175.98004,0.04000000
2017-05-25 10:58:17.133399999,176.00000,6.50000000
2017-05-25 10:58:21.533599999,175.98005,0.45000000
2017-05-25 10:58:22.761500000,176.00000,0.58360000
2017-05-25 10:58:27.733700000,176.00000,0.23928717
2017-05-25 10:58:31.819400000,176.00000,2.85710000
2017-05-25 10:58:35.310600000,175.98006,0.00970369
2017-05-25 10:58:35.331400000,175.98005,0.39029631
2017-05-25 10:58:35.595700000,175.98005,0.60000000
2017-05-25 10:58:47.628100000,175.98006,0.01377900
2017-05-25 10:58:57.846700000,175.98004,0.21000000
2017-05-25 10:58:58.038900000,175.98004,0.16723535
2017-05-25 10:59:04.575900000,176.00000,6.91053803
2017-05-25 10:59:04.774500000,175.99999,0.16800000
2017-05-25 10:59:04.791600000,175.98006,0.01908660
2017-05-25 10:59:04.807500000,175.98004,0.21291340
2017-05-25 10:59:05.027700000,175.98004,29.00000000
2017-05-25 10:59:07.624100000,176.00000,5.99566307
2017-05-25 10:59:23.534400000,175.99999,0.79133848
2017-05-25 10:59:23.561700000,176.00000,0.20866152
2017-05-25 10:59:23.856700000,176.00000,10.00000000
2017-05-25 10:59:26.679000000,176.00000,1.00000000
2017-05-25 10:59:28.050800000,176.00000,3.00490000
2017-05-25 10:59:34.885100000,176.00000,1.00000000
2017-05-25 10:59:39.640500000,176.00000,16.47410000
2017-05-25 10:59:46.312800000,176.00000,1.28810000
2017-05-25 10:59:49.560300000,176.00000,0.40580000
2017-05-25 10:59:55.698000000,175.99999,0.73110227
2017-05-25 10:59:56.562100000,176.00000,2.85440000
2017-05-25 10:59:59.980400000,176.00000,4.09631728
2017-05-25 11:00:00.346700000,176.00000,0.00909090
2017-05-25 11:00:04.453400000,175.99999,0.31880000
2017-05-25 11:00:04.469400000,175.99999,0.63529372
2017-05-25 11:00:04.485900000,176.00000,0.04590628
2017-05-25 11:00:04.865700000,175.98007,0.15990000
2017-05-25 11:00:18.818700000,176.00000,12.00000000
2017-05-25 11:00:22.885500000,176.00000,11.99468200
2017-05-25 11:00:37.773000000,176.00000,0.07860227
2017-05-25 11:00:37.787900000,176.00000,0.06084317
2017-05-25 11:00:43.417000000,176.00000,13.35227500
2017-05-25 11:00:43.907400000,176.00000,1.32943300
2017-05-25 11:00:44.035500000,175.99999,1.21640000
2017-05-25 11:00:45.733000000,176.00000,7.25028400
2017-05-25 11:00:47.798800000,175.99999,0.22870000
2017-05-25 11:00:48.086700000,176.00000,0.16488000
2017-05-25 11:00:48.673700000,176.00000,14.00000000
2017-05-25 11:00:52.845200000,176.00000,7.34401900
2017-05-25 11:00:52.984300000,176.00000,0.57286200
2017-05-25 11:00:52.993600000,176.00000,5.93209300
2017-05-25 11:00:53.461000000,175.99999,1.39842167
2017-05-25 11:00:53.467500000,175.99999,0.00100000
2017-05-25 11:00:53.471300000,175.99999,27.14809833
2017-05-25 11:00:54.256600000,176.00000,6.42465800
2017-05-25 11:00:55.629700000,176.00000,1.94923300
2017-05-25 11:00:57.238500000,176.00000,5.43814300
2017-05-25 11:01:03.109900000,176.00000,4.16636200
2017-05-25 11:01:04.078200000,176.00000,4.83407400
2017-05-25 11:01:05.451900000,176.00000,1.25613100
2017-05-25 11:01:07.050200000,176.00000,12.19703000
2017-05-25 11:01:12.025500000,176.00000,3.28199600
2017-05-25 11:01:21.018500000,176.00000,0.22498800
2017-05-25 11:01:29.696400000,176.00000,0.86817049
2017-05-25 11:01:32.490900000,176.00000,11.36363000
2017-05-25 11:01:34.475700000,176.00000,43.74637500
2017-05-25 11:01:35.757200000,176.00000,0.58140000
2017-05-25 11:01:49.934100000,175.99999,1.03443100
2017-05-25 11:02:01.700400000,176.00000,10.00000000
2017-05-25 11:02:16.301700000,176.00000,2.83000000
2017-05-25 11:02:19.793300000,176.00000,0.25345084
2017-05-25 11:02:26.571000000,176.00000,53.02613500
2017-05-25 11:02:30.950200000,176.00000,57.94252599
2017-05-25 11:02:30.955300000,176.00000,0.16723491
2017-05-25 11:02:30.958900000,176.00000,0.10000000
2017-05-25 11:02:30.962700000,176.00000,0.00600899
2017-05-25 11:02:30.968300000,176.00000,1.25444911
2017-05-25 11:02:35.750800000,176.00000,0.60671949
2017-05-25 11:02:35.758000000,176.00000,0.54000000
2017-05-25 11:02:35.763400000,176.00000,0.64448000
2017-05-25 11:02:51.880400000,176.09420,0.01148000
2017-05-25 11:02:54.806500000,176.09420,3.35484730
2017-05-25 11:02:54.827300000,176.09421,0.18125000
2017-05-25 11:03:00.050700000,176.19993,1.00000000
2017-05-25 11:03:14.464300000,176.09419,0.05020285
2017-05-25 11:03:14.480700000,176.19992,0.54711974
2017-05-25 11:03:14.498400000,176.19993,0.59394974
2017-05-25 11:03:25.195100000,176.00001,5.00000000
2017-05-25 11:03:30.572300000,176.00002,2.61150000
2017-05-25 11:03:30.588600000,176.00001,19.73923292
2017-05-25 11:03:30.595500000,176.00001,27.64926708
2017-05-25 11:03:43.732300000,176.19991,0.77573525
2017-05-25 11:03:43.746000000,176.19993,5.25187098
2017-05-25 11:03:46.446100000,176.19993,9.20000000
2017-05-25 11:03:49.976500000,176.19993,20.46873534
2017-05-25 11:03:50.004200000,176.20000,10.00000000
2017-05-25 11:03:50.020400000,176.20226,0.14464325
2017-05-25 11:03:50.037300000,176.21462,0.07700144
2017-05-25 11:03:50.053100000,176.22227,0.01294899
2017-05-25 11:03:50.311600000,176.38166,0.35282098
2017-05-25 11:03:50.351600000,176.38166,0.08871875
2017-05-25 11:03:50.361500000,176.42605,1.91128125
2017-05-25 11:03:50.375000000,176.42605,0.17691086
2017-05-25 11:03:50.386300000,176.44482,1.00000000
2017-05-25 11:03:50.396000000,176.50000,1.82308914
2017-05-25 11:03:50.991200000,176.50000,18.17691086
2017-05-25 11:03:58.233600000,176.50002,1.75145000
2017-05-25 11:04:11.226100000,176.50009,1.00000000
2017-05-25 11:04:15.846500000,176.52778,0.04563300
2017-05-25 11:04:15.878600000,176.61931,3.30564100
2017-05-25 11:04:21.412500000,176.61931,0.03435900
2017-05-25 11:04:21.433300000,176.69773,25.87082000
2017-05-25 11:04:21.564200000,176.69773,0.52252700
2017-05-25 11:04:24.522599999,176.69773,11.33600000
2017-05-25 11:04:25.569300000,176.69773,10.00000000
2017-05-25 11:04:31.895400000,176.69772,15.87787000
2017-05-25 11:04:34.799200000,176.50011,0.16923389
2017-05-25 11:04:36.337100000,176.50009,0.00666611
2017-05-25 11:04:36.347700000,176.69772,39.99333389
2017-05-25 11:04:36.607200000,176.69772,101.01477000
2017-05-25 11:04:36.756100000,176.19993,0.11918000
2017-05-25 11:04:36.770600000,176.09422,0.41500000
2017-05-25 11:04:36.784800000,176.09421,0.58140000
2017-05-25 11:04:36.792000000,176.09421,18.88442000
2017-05-25 11:04:38.689700000,176.69772,44.41379400
2017-05-25 11:04:39.404000000,176.69772,11.43777900
2017-05-25 11:05:10.533900000,176.09428,30.00000000
2017-05-25 11:05:24.996100000,176.50013,0.57887700
2017-05-25 11:05:34.589800000,176.67794,0.13281300
2017-05-25 11:05:38.910300000,176.67795,0.27000000
2017-05-25 11:05:38.917400000,176.67795,0.05000000
2017-05-25 11:05:38.933200000,176.69771,8.95055600
2017-05-25 11:05:40.254900000,176.69771,28.29851500
2017-05-25 11:05:46.892400000,176.67795,0.00626442
2017-05-25 11:05:46.897200000,176.67795,0.63916256
2017-05-25 11:05:46.900300000,176.67795,0.65000000
2017-05-25 11:05:46.903300000,176.67795,0.39000000
2017-05-25 11:05:46.907500000,176.67795,0.00457302
2017-05-25 11:05:46.923800000,176.69771,19.79183200
2017-05-25 11:05:57.017400000,176.50019,0.01445516
2017-05-25 11:05:58.657400000,176.69770,0.33875162
2017-05-25 11:05:58.675900000,176.69772,148.78164538
2017-05-25 11:05:59.434000000,176.69772,16.49560300
2017-05-25 11:06:03.132399999,176.69772,0.54870590
2017-05-25 11:06:06.538200000,176.69770,1.13187000
2017-05-25 11:06:11.244800000,176.69770,11.03495800
2017-05-25 11:06:15.427800000,176.69770,0.23995500
2017-05-25 11:06:16.573800000,176.69770,10.00000000
2017-05-25 11:06:42.236700000,176.69768,56.17977528
2017-05-25 11:06:45.615500000,176.67795,0.00457302
2017-05-25 11:06:57.451800000,176.50030,2.72768255
2017-05-25 11:06:57.456000000,176.50030,0.38191770
2017-05-25 11:06:57.471300000,176.50039,1.23114443
2017-05-25 11:06:57.485600000,176.69758,7.99810702
2017-05-25 11:07:01.330100000,176.69770,1.00000000
2017-05-25 11:07:10.874000000,176.69771,0.13000000
2017-05-25 11:07:10.929300000,176.69771,0.01180000
2017-05-25 11:07:10.945800000,176.69771,3.53071442
2017-05-25 11:07:11.184000000,176.69772,10.00000000
2017-05-25 11:07:19.592200000,176.69772,16.30188200
2017-05-25 11:07:23.990600000,176.69772,0.24492800
2017-05-25 11:07:28.897000000,176.69772,3.47383700
2017-05-25 11:07:34.085200000,176.69771,0.23000000
2017-05-25 11:07:35.905200000,176.69771,3.99930000
2017-05-25 11:07:36.398000000,176.69772,0.10000000
2017-05-25 11:07:39.803600000,176.69771,214.09818558
2017-05-25 11:07:39.830900000,176.69770,1.66114830
2017-05-25 11:07:45.704400000,176.50020,0.00100000
2017-05-25 11:07:45.723200000,176.50019,0.76900000
2017-05-25 11:07:47.122200000,176.50019,20.00000000
2017-05-25 11:07:50.397000000,176.60000,1.50000000
2017-05-25 11:07:51.441900000,176.60000,45.24243200
2017-05-25 11:07:53.054100000,176.60000,20.14037300
2017-05-25 11:07:54.726400000,176.60000,3.47074000
2017-05-25 11:07:55.039600000,176.60000,2.64187307
2017-05-25 11:07:55.998700000,176.60000,1.07394400
2017-05-25 11:07:57.612000000,176.60000,2.00000000
2017-05-25 11:07:57.715100000,176.60000,3.84845060
2017-05-25 11:07:58.581400000,176.60000,1.09483700
2017-05-25 11:07:58.794500000,176.60000,1.03866368
2017-05-25 11:08:00.778300000,176.60000,2.38281200
2017-05-25 11:08:01.446300000,176.60000,3.26387200
2017-05-25 11:08:01.740700000,176.60000,2.00000000
2017-05-25 11:08:03.048500000,176.60000,2.00000000
2017-05-25 11:08:03.950100000,176.50019,0.75000000
2017-05-25 11:08:06.701300000,176.50019,0.57507468
2017-05-25 11:08:10.811500000,176.59999,1.35814400
2017-05-25 11:08:13.534200000,176.59999,1.81255508
2017-05-25 11:08:13.558800000,176.60000,0.82973692
2017-05-25 11:08:14.453800000,176.60000,1.28914800
2017-05-25 11:08:16.425600000,176.50020,0.26584857
2017-05-25 11:08:16.440800000,176.50019,1.27570016
2017-05-25 11:08:16.453200000,176.50012,0.00100000
2017-05-25 11:08:16.465100000,176.30021,7.28845204
2017-05-25 11:08:16.478900000,176.30000,10.00000000
2017-05-25 11:08:16.584200000,176.09428,11.16899923
2017-05-25 11:08:20.512100000,176.59998,3.17069908
2017-05-25 11:08:20.529599999,176.60000,2.28513892
2017-05-25 11:08:21.504200000,176.60000,1.74314600
2017-05-25 11:08:21.591900000,176.60000,7.66151800
2017-05-25 11:08:22.251900000,176.60000,2.56478815
2017-05-25 11:08:24.968900000,176.60000,1.35814400
2017-05-25 11:08:25.041300000,176.59002,0.25000000
2017-05-25 11:08:31.010000000,176.59998,1.95140000
2017-05-25 11:08:32.290100000,176.59998,0.35533400
2017-05-25 11:08:33.042900000,176.59998,0.86396508
2017-05-25 11:08:33.063700000,176.60000,6.31272892
2017-05-25 11:08:39.905600000,176.59003,0.05937715
2017-05-25 11:08:40.968400000,176.60000,4.28036500
2017-05-25 11:08:41.202800000,176.60000,24.18140700
2017-05-25 11:08:43.478200000,176.60000,0.10840000
2017-05-25 11:08:45.577200000,176.60000,0.24524700
2017-05-25 11:08:50.100400000,176.59999,0.68835500
2017-05-25 11:09:01.362100000,176.59999,0.12750000
2017-05-25 11:09:02.694600000,176.59890,0.00000140
2017-05-25 11:09:02.704300000,176.59890,1.25523860
2017-05-25 11:09:09.336000000,176.59890,0.20094996
2017-05-25 11:09:13.661600000,176.59888,0.71872300
2017-05-25 11:09:15.229600000,176.59888,0.51518600
2017-05-25 11:09:27.866000000,176.59888,0.03262175
2017-05-25 11:09:33.386300000,176.59003,0.02000000
2017-05-25 11:09:40.354000000,176.59003,0.18323392
2017-05-25 11:09:40.370100000,176.59002,0.02000000
2017-05-25 11:09:40.374400000,176.59002,0.00100000
2017-05-25 11:09:40.389500000,176.50000,0.05276608
2017-05-25 11:09:53.567400000,176.59890,23.47429853
2017-05-25 11:09:53.587500000,176.60000,16.04820147
2017-05-25 11:10:03.776200000,176.60000,9.75403613
2017-05-25 11:10:07.528100000,176.60000,3.00000000
2017-05-25 11:10:11.578400000,176.60000,38.85140000
2017-05-25 11:10:19.528699999,176.60000,5.00000000
2017-05-25 11:10:33.556200000,176.60000,28.48368969
2017-05-25 11:10:45.595100000,176.59999,0.22200000
2017-05-25 11:11:18.415900000,176.59999,0.18781200
